IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,583.3,,,438.9,,751,583.3 [438.9 – 751],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,586,,,409.6,,817.3,586 [409.6 – 817.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,586.4,,,325.3,,970.8,586.4 [325.3 – 970.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,586.6,,,446.9,,761,586.6 [446.9 – 761],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,588.8,,,396.3,,844.8,588.8 [396.3 – 844.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,589.6,,,357.5,,898.7,589.6 [357.5 – 898.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,590.9,,,471.7,,725.6,590.9 [471.7 – 725.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,592.7,,,376.1,,919.7,592.7 [376.1 – 919.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,593.1,,,437.2,,795.3,593.1 [437.2 – 795.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,595.3,,,300.3,,1056,595.3 [300.3 – 1056],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,595.5,,,341,,957.4,595.5 [341 – 957.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,596,,,320,,1005,596 [320 – 1005],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,601.5,,,413,,860,601.5 [413 – 860],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,601.9,,,322.8,,1036,601.9 [322.8 – 1036],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,615.1,,,439.5,,838.7,615.1 [439.5 – 838.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,616.3,,,478.6,,774.7,616.3 [478.6 – 774.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,617.1,,,412.4,,886.4,617.1 [412.4 – 886.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,617.4,,,328.9,,1068,617.4 [328.9 – 1068],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,618.1,,,419.8,,887.3,618.1 [419.8 – 887.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,619,,,316.2,,1104,619 [316.2 – 1104],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,623.6,,,481.7,,798.6,623.6 [481.7 – 798.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,625.9,,,346.9,,1071,625.9 [346.9 – 1071],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,626.5,,,365.3,,999.5,626.5 [365.3 – 999.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,628.5,,,498.4,,785.5,628.5 [498.4 – 785.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,635,,,310.2,,1164,635 [310.2 – 1164],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,635.4,,,351.9,,1061,635.4 [351.9 – 1061],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,637.7,,,468.2,,856.9,637.7 [468.2 – 856.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,639.1,,,352.1,,1070,639.1 [352.1 – 1070],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,640,,,354.3,,1076,640 [354.3 – 1076],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,644.7,,,351.6,,1090,644.7 [351.6 – 1090],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,645.7,,,348.7,,1093,645.7 [348.7 – 1093],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,646,,,505,,805.2,646 [505 – 805.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,650.4,,,399.1,,1004,650.4 [399.1 – 1004],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,656,,,379.7,,1067,656 [379.7 – 1067],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,656.3,,,395.9,,1027,656.3 [395.9 – 1027],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,660.4,,,403.5,,1036,660.4 [403.5 – 1036],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,661.5,,,364.6,,1117,661.5 [364.6 – 1117],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,663.6,,,375.6,,1096,663.6 [375.6 – 1096],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,663.6,,,390.4,,1049,663.6 [390.4 – 1049],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,663.8,,,391.4,,1056,663.8 [391.4 – 1056],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,665.3,,,535,,835.1,665.3 [535 – 835.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,675,,,341.8,,1241,675 [341.8 – 1241],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,676.7,,,386.3,,1104,676.7 [386.3 – 1104],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,677.3,,,367.6,,1133,677.3 [367.6 – 1133],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,679.2,,,367.8,,1187,679.2 [367.8 – 1187],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,680.3,,,485.2,,921.7,680.3 [485.2 – 921.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,684.3,,,352.4,,1218,684.3 [352.4 – 1218],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,685,,,363.7,,1174,685 [363.7 – 1174],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,689.8,,,450.8,,1008,689.8 [450.8 – 1008],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,692.9,,,381.9,,1157,692.9 [381.9 – 1157],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,698.1,,,390,,1160,698.1 [390 – 1160],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,699.9,,,410.1,,1128,699.9 [410.1 – 1128],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,700.9,,,439.8,,1056,700.9 [439.8 – 1056],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,702.1,,,417.1,,1133,702.1 [417.1 – 1133],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,704.6,,,397.1,,1168,704.6 [397.1 – 1168],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,708.5,,,617.9,,804.9,708.5 [617.9 – 804.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,712.3,,,385.5,,1201,712.3 [385.5 – 1201],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,717.1,,,390.5,,1213,717.1 [390.5 – 1213],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,718.4,,,552.9,,918,718.4 [552.9 – 918],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,719.4,,,558.2,,918.2,719.4 [558.2 – 918.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,726.1,,,524.1,,947.2,726.1 [524.1 – 947.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,730.7,,,411.7,,1235,730.7 [411.7 – 1235],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,731.6,,,621.4,,874.6,731.6 [621.4 – 874.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,737.3,,,420.7,,1200,737.3 [420.7 – 1200],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,744.3,,,609.4,,909,744.3 [609.4 – 909],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,744.5,,,381.4,,1301,744.5 [381.4 – 1301],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,745.7,,,596.8,,914.9,745.7 [596.8 – 914.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,747.1,,,587.7,,949.6,747.1 [587.7 – 949.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,757.9,,,473.5,,1161,757.9 [473.5 – 1161],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,761.2,,,650,,898.5,761.2 [650 – 898.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,767.5,,,533.1,,1077,767.5 [533.1 – 1077],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,778.5,,,599.5,,1002,778.5 [599.5 – 1002],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,785.2,,,479.5,,1225,785.2 [479.5 – 1225],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,786.5,,,391.1,,1461,786.5 [391.1 – 1461],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,791.3,,,509.4,,1184,791.3 [509.4 – 1184],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,794.8,,,436.1,,1325,794.8 [436.1 – 1325],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,802.6,,,573.3,,1104,802.6 [573.3 – 1104],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,804.3,,,456.8,,1327,804.3 [456.8 – 1327],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,817.9,,,449.3,,1376,817.9 [449.3 – 1376],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,846.5,,,462.4,,1410,846.5 [462.4 – 1410],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,875.4,,,444.9,,1559,875.4 [444.9 – 1559],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,899.1,,,475.2,,1524,899.1 [475.2 – 1524],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,901.3,,,638.9,,1257,901.3 [638.9 – 1257],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,927,,,669.6,,1250,927 [669.6 – 1250],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,931.9,,,577.2,,1433,931.9 [577.2 – 1433],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,947.9,,,669.2,,1301,947.9 [669.2 – 1301],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,949.5,,,606.3,,1419,949.5 [606.3 – 1419],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,974.1,,,470,,1837,974.1 [470 – 1837],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,998.6,,,575.3,,1634,998.6 [575.3 – 1634],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,1007,,,578.1,,1653,1007 [578.1 – 1653],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,1112,,,558.4,,1936,1112 [558.4 – 1936],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,1134,,,627.2,,1833,1134 [627.2 – 1833],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,1264,,,658.3,,2168,1264 [658.3 – 2168],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,false,Sex,Both sexes,BTSX,,,,,,,,,,1320,,,767.2,,2114,1320 [767.2 – 2114],,,EN,2021-02-09T05:00:00.000Z
